,seq_num[ce],MinElevationMeters[ce],MaxElevationMeters[ce],Genus,SpecificEpithet,DecimalLatitude[ce],DecimalLongitude[ce],Scientific Name
1144,7b7562de-401f-11e0-90ac-001f29e2923c,,50.0,Lampides,boeticus,-17.49028,-149.82639,lampides boeticus
1145,7b7a0280-401f-11e0-90ac-001f29e2923c,,50.0,Lampides,boeticus,-17.49028,-149.82639,lampides boeticus
1146,7b7e2f18-401f-11e0-90ac-001f29e2923c,,50.0,Ophiusa,coronata,-17.49131,-149.82972,ophiusa coronata
1147,7b864a86-401f-11e0-90ac-001f29e2923c,,50.0,Thalassodes,pilaria,-17.49153,-149.82967,thalassodes pilaria
1148,7b8e7242-401f-11e0-90ac-001f29e2923c,,50.0,Sceliphron,laetum,-17.52361,-149.77694,sceliphron laetum
1149,7b927c98-401f-11e0-90ac-001f29e2923c,,50.0,Xystrocera,globosa,-17.49028,-149.82639,xystrocera globosa
1150,7c59d23e-401f-11e0-90ac-001f29e2923c,370.0,470.0,Chrysodeixis,chalcites,-17.55,-149.8375,chrysodeixis chalcites
1151,7c6e6c4e-401f-11e0-90ac-001f29e2923c,370.0,470.0,Balta,notulata,-17.55,-149.8375,balta notulata
1152,7ca3982e-401f-11e0-90ac-001f29e2923c,,50.0,Tropidomantis,tenera,-17.48806,-149.76139,tropidomantis tenera
1153,7cd09c98-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia,didyma,-17.48806,-149.76139,styringomyia didyma
1154,7cfdb50c-401f-11e0-90ac-001f29e2923c,,50.0,Periplaneta,australasiae,-17.49167,-149.84997,periplaneta australasiae
1155,7d01d6d2-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia,didyma,-17.48806,-149.76139,styringomyia didyma
1156,7d2f4cca-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia,didyma,-17.48806,-149.76139,styringomyia didyma
1157,7d5c6e1c-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia,didyma,-17.48806,-149.76139,styringomyia didyma
1158,7d89a1c0-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia,didyma,-17.48806,-149.76139,styringomyia didyma
1159,7db6c11e-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia,didyma,-17.48806,-149.76139,styringomyia didyma
1160,7de3b69c-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia,didyma,-17.48806,-149.76139,styringomyia didyma
1161,7defebce-401f-11e0-90ac-001f29e2923c,,50.0,Protaetia,fusca,-17.49153,-149.82967,protaetia fusca
1162,7df821d6-401f-11e0-90ac-001f29e2923c,370.0,470.0,Piletocera,signiferalis,-17.55,-149.8375,piletocera signiferalis
1163,7e10c1c8-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia,didyma,-17.48806,-149.76139,styringomyia didyma
1164,7e6ac786-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca,vitripennis,-17.48806,-149.76139,homalodisca vitripennis
1165,7e730090-401f-11e0-90ac-001f29e2923c,370.0,470.0,Acicnemis,variegatus,-17.55,-149.8375,acicnemis variegatus
1166,7e7717f2-401f-11e0-90ac-001f29e2923c,370.0,470.0,Acicnemis,variegatus,-17.55,-149.8375,acicnemis variegatus
1167,7e7b33a0-401f-11e0-90ac-001f29e2923c,370.0,470.0,Acicnemis,variegatus,-17.55,-149.8375,acicnemis variegatus
1168,7e7f47ba-401f-11e0-90ac-001f29e2923c,370.0,470.0,Acicnemis,variegatus,-17.55,-149.8375,acicnemis variegatus
1169,7e878556-401f-11e0-90ac-001f29e2923c,370.0,470.0,Ceresium,unicolor,-17.55,-149.8375,ceresium unicolor
1170,7eb09bc6-401f-11e0-90ac-001f29e2923c,370.0,470.0,Tetramorium,pacificum,-17.55,-149.8375,tetramorium pacificum
1171,7ec554ee-401f-11e0-90ac-001f29e2923c,,50.0,Apis,mellifera,-17.50772,-149.82083,apis mellifera
1172,7ed5b8fc-401f-11e0-90ac-001f29e2923c,370.0,470.0,Tetramorium,pacificum,-17.55,-149.8375,tetramorium pacificum
1173,7ed9dd24-401f-11e0-90ac-001f29e2923c,370.0,470.0,Tetramorium,pacificum,-17.55,-149.8375,tetramorium pacificum
1174,7eddef4a-401f-11e0-90ac-001f29e2923c,370.0,470.0,Tetramorium,pacificum,-17.55,-149.8375,tetramorium pacificum
1175,7ee21e9e-401f-11e0-90ac-001f29e2923c,370.0,470.0,Tetramorium,pacificum,-17.55,-149.8375,tetramorium pacificum
1176,9542efcc-a2c4-11e4-8c9e-00248188a0be,370.0,470.0,Maruca,vitrata,-17.55,-149.8375,maruca vitrata
1177,7f849dcc-401f-11e0-90ac-001f29e2923c,,50.0,Agrius,convolvuli,-17.4875,-149.91194,agrius convolvuli
1178,7fe0ed66-401f-11e0-90ac-001f29e2923c,,50.0,Simodactylus,cinnamomeus,-17.4875,-149.91194,simodactylus cinnamomeus
1179,8034ea42-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia,didyma,-17.48806,-149.76139,styringomyia didyma
1180,80539460-401f-11e0-90ac-001f29e2923c,,50.0,Polistes,olivaceus,-17.50772,-149.82083,polistes olivaceus
1181,805655ce-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia,didyma,-17.48806,-149.76139,styringomyia didyma
1182,80901da4-401f-11e0-90ac-001f29e2923c,,50.0,Mocis,trifasciata,-17.49153,-149.82967,mocis trifasciata
1183,80fe4bb2-401f-11e0-90ac-001f29e2923c,,50.0,Polistes,olivaceus,-17.49028,-149.82639,polistes olivaceus
1184,8130830c-401f-11e0-90ac-001f29e2923c,,50.0,Dinema,filicornis,-17.4875,-149.91194,dinema filicornis
1185,813cf9e8-401f-11e0-90ac-001f29e2923c,,50.0,Simodactylus,cinnamomeus,-17.4875,-149.91194,simodactylus cinnamomeus
1186,8161e302-401f-11e0-90ac-001f29e2923c,,50.0,Anterhynchium,rufipes,-17.4875,-149.91194,anterhynchium rufipes
1187,81660b12-401f-11e0-90ac-001f29e2923c,,50.0,Parodynerus,bicinctus,-17.4875,-149.91194,parodynerus bicinctus
1188,8196bec4-401f-11e0-90ac-001f29e2923c,,50.0,Hermetia,illucens,-17.4875,-149.91194,hermetia illucens
1189,81e4d366-401f-11e0-90ac-001f29e2923c,,50.0,Anochetus,graeffei,-17.4875,-149.91194,anochetus graeffei
1190,81ed32c2-401f-11e0-90ac-001f29e2923c,,50.0,Ceresium,unicolor,-17.565,-149.86861,ceresium unicolor
1191,81effad4-401f-11e0-90ac-001f29e2923c,,50.0,Apis,mellifera,-17.50772,-149.82083,apis mellifera
1192,81f2c386-401f-11e0-90ac-001f29e2923c,,,Lucilia,cuprina,-17.53278,-149.83861,lucilia cuprina
1193,82c21df2-401f-11e0-90ac-001f29e2923c,,50.0,Aegomorphus,quadrigibbus,-17.49153,-149.82967,aegomorphus quadrigibbus
1194,82c4e05a-401f-11e0-90ac-001f29e2923c,,50.0,Chasmina,tibialis,-17.49153,-149.82967,chasmina tibialis
1195,83092a44-401f-11e0-90ac-001f29e2923c,150.0,250.0,Kallitaxila,sinica,-17.54194,-149.84194,kallitaxila sinica
1196,833e02f0-401f-11e0-90ac-001f29e2923c,,50.0,Polistes,olivaceus,-17.50772,-149.82083,polistes olivaceus
1197,83420d00-401f-11e0-90ac-001f29e2923c,,50.0,Paratrechina,longicornis,-17.50772,-149.82083,paratrechina longicornis
1198,838bed08-401f-11e0-90ac-001f29e2923c,150.0,250.0,Catacanthus,viridicatus,-17.54194,-149.84194,catacanthus viridicatus
1199,838ff920-401f-11e0-90ac-001f29e2923c,150.0,250.0,Lallemandana,fenestrata,-17.54194,-149.84194,lallemandana fenestrata
1200,83984594-401f-11e0-90ac-001f29e2923c,150.0,250.0,Balta,notulata,-17.54194,-149.84194,balta notulata
1201,83a134f6-401f-11e0-90ac-001f29e2923c,150.0,250.0,Balta,notulata,-17.54194,-149.84194,balta notulata
1202,83a54e7e-401f-11e0-90ac-001f29e2923c,150.0,250.0,Balta,notulata,-17.54194,-149.84194,balta notulata
1203,83d7d2cc-401f-11e0-90ac-001f29e2923c,150.0,250.0,Melanitis,leda,-17.54194,-149.84194,melanitis leda
1204,83f83fbc-401f-11e0-90ac-001f29e2923c,,50.0,Paratrechina,longicornis,-17.50772,-149.82083,paratrechina longicornis
1205,8410fd86-401f-11e0-90ac-001f29e2923c,,50.0,Aegomorphus,quadrigibbus,-17.49153,-149.82967,aegomorphus quadrigibbus
1206,8418833a-401f-11e0-90ac-001f29e2923c,,50.0,Anterhynchium,rufipes,-17.49153,-149.82967,anterhynchium rufipes
1207,842a1212-401f-11e0-90ac-001f29e2923c,,50.0,Mocis,frugalis,-17.49153,-149.82967,mocis frugalis
1208,842cd394-401f-11e0-90ac-001f29e2923c,,50.0,Spodoptera,litura,-17.49153,-149.82967,spodoptera litura
1209,842f9502-401f-11e0-90ac-001f29e2923c,,50.0,Thalassodes,pilaria,-17.49153,-149.82967,thalassodes pilaria
1210,84410d1e-401f-11e0-90ac-001f29e2923c,,50.0,Paratrechina,longicornis,-17.50772,-149.82083,paratrechina longicornis
1211,845fede2-401f-11e0-90ac-001f29e2923c,,50.0,Paratrechina,longicornis,-17.50772,-149.82083,paratrechina longicornis
1212,84697ab0-401f-11e0-90ac-001f29e2923c,,50.0,Gnathothlibus,erotus,-17.49153,-149.82967,gnathothlibus erotus
1213,846c4a92-401f-11e0-90ac-001f29e2923c,,50.0,Aegomorphus,quadrigibbus,-17.49153,-149.82967,aegomorphus quadrigibbus
1214,847a626c-401f-11e0-90ac-001f29e2923c,,50.0,Sceliphron,caementarium,-17.49153,-149.82967,sceliphron caementarium
1215,847d3974-401f-11e0-90ac-001f29e2923c,,50.0,Polistes,olivaceus,-17.49153,-149.82967,polistes olivaceus
1216,8482c506-401f-11e0-90ac-001f29e2923c,,50.0,Polistes,olivaceus,-17.49153,-149.82967,polistes olivaceus
1217,8485c652-401f-11e0-90ac-001f29e2923c,,50.0,Polistes,olivaceus,-17.49153,-149.82967,polistes olivaceus
1218,84889c74-401f-11e0-90ac-001f29e2923c,,50.0,Polistes,olivaceus,-17.49153,-149.82967,polistes olivaceus
1219,849f9ab4-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes,lonchifer,-17.49028,-149.82639,scholastes lonchifer
1220,84adb900-401f-11e0-90ac-001f29e2923c,200.0,400.0,Tapinoma,melanocephalum,-17.52778,-149.835,tapinoma melanocephalum
1221,84c0aed4-401f-11e0-90ac-001f29e2923c,,50.0,Polistes,olivaceus,-17.50772,-149.82083,polistes olivaceus
1222,84d2d0d2-401f-11e0-90ac-001f29e2923c,210.0,310.0,Tetramorium,pacificum,-17.54611,-149.8375,tetramorium pacificum
1223,84d6deb6-401f-11e0-90ac-001f29e2923c,200.0,400.0,Tetramorium,pacificum,-17.52778,-149.835,tetramorium pacificum
1224,84eeb3f6-401f-11e0-90ac-001f29e2923c,,,Teleogryllus,oceanicus,-17.53278,-149.83861,teleogryllus oceanicus
1225,84fe64d6-401f-11e0-90ac-001f29e2923c,200.0,400.0,Tetramorium,pacificum,-17.52778,-149.835,tetramorium pacificum
1226,85011bae-401f-11e0-90ac-001f29e2923c,200.0,400.0,Tetramorium,pacificum,-17.52778,-149.835,tetramorium pacificum
1227,852dc1f4-401f-11e0-90ac-001f29e2923c,,50.0,Tholymis,tillarga,-17.50772,-149.82083,tholymis tillarga
1228,85440bf8-401f-11e0-90ac-001f29e2923c,,50.0,Olla,vnigrum,-17.49361,-149.8725,olla vnigrum
1229,8546d0c2-401f-11e0-90ac-001f29e2923c,,50.0,Olla,vnigrum,-17.49361,-149.8725,olla vnigrum
1230,8549a568-401f-11e0-90ac-001f29e2923c,,50.0,Olla,vnigrum,-17.49361,-149.8725,olla vnigrum
1231,854c69ce-401f-11e0-90ac-001f29e2923c,,,Polistes,olivaceus,-17.53278,-149.83861,polistes olivaceus
1232,854f2fba-401f-11e0-90ac-001f29e2923c,,50.0,Olla,vnigrum,-17.49361,-149.8725,olla vnigrum
1233,8551f5f6-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Balta,notulata,-17.60222,-149.56167,balta notulata
1234,858d727a-401f-11e0-90ac-001f29e2923c,,50.0,Euploea,lewinii,-17.51042,-149.82097,euploea lewinii
1235,85981f68-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Telostylinus,lineolatus,-17.60222,-149.56167,telostylinus lineolatus
1236,859d13f6-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Telostylinus,lineolatus,-17.60222,-149.56167,telostylinus lineolatus
1237,859fd3f2-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Telostylinus,lineolatus,-17.60222,-149.56167,telostylinus lineolatus
1238,85d3aec0-401f-11e0-90ac-001f29e2923c,,,Pantala,flavescens,-17.53278,-149.83861,pantala flavescens
1239,860d60c0-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Aphidius,colemani,-17.60222,-149.56167,aphidius colemani
1240,86323850-401f-11e0-90ac-001f29e2923c,,,Teleogryllus,oceanicus,-17.53278,-149.83861,teleogryllus oceanicus
1241,866b5748-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Telostylinus,lineolatus,-17.60222,-149.56167,telostylinus lineolatus
1242,866f6bf8-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Telostylinus,lineolatus,-17.60222,-149.56167,telostylinus lineolatus
1243,86779800-401f-11e0-90ac-001f29e2923c,,50.0,Targalla,delatrix,-17.49153,-149.82967,targalla delatrix
1244,868ca7fe-401f-11e0-90ac-001f29e2923c,,50.0,Evania,appendigaster,-17.50772,-149.82083,evania appendigaster
1245,86b9ae84-401f-11e0-90ac-001f29e2923c,,50.0,Polistes,olivaceus,-17.50772,-149.82083,polistes olivaceus
1246,86ca363c-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Telostylinus,lineolatus,-17.60222,-149.56167,telostylinus lineolatus
1247,86d270ae-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Telostylinus,lineolatus,-17.60222,-149.56167,telostylinus lineolatus
1248,86e2bc7a-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Peckia,chrysostoma,-17.60222,-149.56167,peckia chrysostoma
1249,86e6edb8-401f-11e0-90ac-001f29e2923c,,50.0,Evania,appendigaster,-17.50772,-149.82083,evania appendigaster
1250,87140a82-401f-11e0-90ac-001f29e2923c,,50.0,Teleogryllus,oceanicus,-17.50772,-149.82083,teleogryllus oceanicus
1251,8745bc80-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Telostylinus,lineolatus,-17.60222,-149.56167,telostylinus lineolatus
1252,87836990-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Cephalochrysa,maxima,-17.60222,-149.56167,cephalochrysa maxima
1253,87dddbaa-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Telostylinus,lineolatus,-17.60222,-149.56167,telostylinus lineolatus
1254,87f2549a-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Cephalochrysa,maxima,-17.60222,-149.56167,cephalochrysa maxima
1255,87f6685a-401f-11e0-90ac-001f29e2923c,,50.0,Adoretus,sinicus,-17.50772,-149.82083,adoretus sinicus
1256,8828536a-401f-11e0-90ac-001f29e2923c,,50.0,Cephalochrysa,maxima,-17.50389,-149.85972,cephalochrysa maxima
1257,8859f64a-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Cephalochrysa,maxima,-17.60222,-149.56167,cephalochrysa maxima
1258,885df4d4-401f-11e0-90ac-001f29e2923c,,50.0,Hemicordulia,oceanica,-17.54667,-149.80972,hemicordulia oceanica
1259,8861eddc-401f-11e0-90ac-001f29e2923c,,50.0,Hemicordulia,oceanica,-17.54667,-149.80972,hemicordulia oceanica
1260,8865f08a-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Cephalochrysa,maxima,-17.60222,-149.56167,cephalochrysa maxima
1261,88b0d186-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Xylosandrus,crassiusculus,-17.60222,-149.56167,xylosandrus crassiusculus
1262,88b3a230-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Melanitis,leda,-17.60222,-149.56167,melanitis leda
1263,88b953f6-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Xylosandrus,crassiusculus,-17.60222,-149.56167,xylosandrus crassiusculus
1264,88ccc7c4-401f-11e0-90ac-001f29e2923c,,50.0,Aegomorphus,quadrigibbus,-17.49153,-149.82967,aegomorphus quadrigibbus
1265,88cf8446-401f-11e0-90ac-001f29e2923c,350.0,450.0,Euploea,lewinii,-17.62622,-149.3215,euploea lewinii
1266,88d25838-401f-11e0-90ac-001f29e2923c,350.0,450.0,Euploea,lewinii,-17.62622,-149.3215,euploea lewinii
1267,88d541c4-401f-11e0-90ac-001f29e2923c,350.0,450.0,Euploea,lewinii,-17.62622,-149.3215,euploea lewinii
1268,88d853d2-401f-11e0-90ac-001f29e2923c,350.0,450.0,Euploea,lewinii,-17.62622,-149.3215,euploea lewinii
1269,88ddb818-401f-11e0-90ac-001f29e2923c,750.0,850.0,Glyphodes,multilinealis,-17.63119,-149.35156,glyphodes multilinealis
1270,88e05d02-401f-11e0-90ac-001f29e2923c,750.0,850.0,Gnathothlibus,erotus,-17.63119,-149.35156,gnathothlibus erotus
1271,88eaf0c8-401f-11e0-90ac-001f29e2923c,750.0,850.0,Agrius,convolvuli,-17.63119,-149.35156,agrius convolvuli
1272,88f2e972-401f-11e0-90ac-001f29e2923c,750.0,850.0,Gnathothlibus,erotus,-17.63119,-149.35156,gnathothlibus erotus
1273,88fcabd8-401f-11e0-90ac-001f29e2923c,750.0,850.0,Agrius,convolvuli,-17.63119,-149.35156,agrius convolvuli
1274,8900ad96-401f-11e0-90ac-001f29e2923c,750.0,850.0,Gnathothlibus,erotus,-17.63119,-149.35156,gnathothlibus erotus
1275,8904b1b6-401f-11e0-90ac-001f29e2923c,750.0,850.0,Gnathothlibus,erotus,-17.63119,-149.35156,gnathothlibus erotus
1276,892429ce-401f-11e0-90ac-001f29e2923c,750.0,850.0,Thalassodes,pilaria,-17.63119,-149.35156,thalassodes pilaria
1277,892700a4-401f-11e0-90ac-001f29e2923c,750.0,850.0,Glyphodes,multilinealis,-17.63119,-149.35156,glyphodes multilinealis
1278,892c884e-401f-11e0-90ac-001f29e2923c,750.0,850.0,Chasmina,tibialis,-17.63119,-149.35156,chasmina tibialis
1279,892f4bf6-401f-11e0-90ac-001f29e2923c,750.0,850.0,Chasmina,tibialis,-17.63119,-149.35156,chasmina tibialis
1280,89379374-401f-11e0-90ac-001f29e2923c,750.0,850.0,Fautaua,diagonalis,-17.63119,-149.35156,fautaua diagonalis
1281,893d2b86-401f-11e0-90ac-001f29e2923c,750.0,850.0,Thalassodes,pilaria,-17.63119,-149.35156,thalassodes pilaria
1282,894afd88-401f-11e0-90ac-001f29e2923c,750.0,850.0,Chasmina,tibialis,-17.63119,-149.35156,chasmina tibialis
1283,894dc126-401f-11e0-90ac-001f29e2923c,750.0,850.0,Chasmina,tibialis,-17.63119,-149.35156,chasmina tibialis
1284,8966c32e-401f-11e0-90ac-001f29e2923c,,50.0,Coelophora,inaequalis,-17.50772,-149.82083,coelophora inaequalis
1285,896986cc-401f-11e0-90ac-001f29e2923c,,,Adoretus,sinicus,-17.53278,-149.83861,adoretus sinicus
1286,897fc7d4-401f-11e0-90ac-001f29e2923c,750.0,850.0,Glyphodes,multilinealis,-17.63119,-149.35156,glyphodes multilinealis
1287,8985808e-401f-11e0-90ac-001f29e2923c,750.0,850.0,Thalassodes,pilaria,-17.63119,-149.35156,thalassodes pilaria
1288,8990d128-401f-11e0-90ac-001f29e2923c,750.0,850.0,Glyphodes,multilinealis,-17.63119,-149.35156,glyphodes multilinealis
1289,89939b42-401f-11e0-90ac-001f29e2923c,750.0,850.0,Glyphodes,multilinealis,-17.63119,-149.35156,glyphodes multilinealis
1290,8996670a-401f-11e0-90ac-001f29e2923c,750.0,850.0,Glyphodes,multilinealis,-17.63119,-149.35156,glyphodes multilinealis
1291,899931d8-401f-11e0-90ac-001f29e2923c,750.0,850.0,Glyphodes,multilinealis,-17.63119,-149.35156,glyphodes multilinealis
1292,899bfd00-401f-11e0-90ac-001f29e2923c,750.0,850.0,Glyphodes,multilinealis,-17.63119,-149.35156,glyphodes multilinealis
1293,89af9b1c-401f-11e0-90ac-001f29e2923c,750.0,850.0,Glyphodes,multilinealis,-17.63119,-149.35156,glyphodes multilinealis
1294,89c6003c-401f-11e0-90ac-001f29e2923c,,50.0,Gnathothlibus,erotus,-17.50772,-149.82083,gnathothlibus erotus
1295,89e4d4e4-401f-11e0-90ac-001f29e2923c,,,Gnathothlibus,erotus,-17.53278,-149.83861,gnathothlibus erotus
1296,8a03aad6-401f-11e0-90ac-001f29e2923c,,50.0,Ophiusa,coronata,-17.50389,-149.85972,ophiusa coronata
1297,8a83feca-401f-11e0-90ac-001f29e2923c,,50.0,Melanitis,leda,-17.48806,-149.76139,melanitis leda
1298,8ab573b0-401f-11e0-90ac-001f29e2923c,,50.0,Thalassodes,pilaria,-17.48806,-149.76139,thalassodes pilaria
1299,8af35810-401f-11e0-90ac-001f29e2923c,20.0,120.0,Spoladea,recurvalis,-17.50889,-149.48194,spoladea recurvalis
1300,8b03bcb4-401f-11e0-90ac-001f29e2923c,20.0,120.0,Thalassodes,pilaria,-17.50889,-149.48194,thalassodes pilaria
1301,8b07e06e-401f-11e0-90ac-001f29e2923c,1290.0,1390.0,Zizina,labradus,-17.60894,-149.54078,zizina labradus
1302,8b0bf2f8-401f-11e0-90ac-001f29e2923c,1290.0,1390.0,Zizina,labradus,-17.60894,-149.54078,zizina labradus
1303,8b143904-401f-11e0-90ac-001f29e2923c,1290.0,1390.0,Zizina,labradus,-17.60894,-149.54078,zizina labradus
1304,8b185d40-401f-11e0-90ac-001f29e2923c,1290.0,1390.0,Zizina,labradus,-17.60894,-149.54078,zizina labradus
1305,8b1c711e-401f-11e0-90ac-001f29e2923c,1290.0,1390.0,Zizina,labradus,-17.60894,-149.54078,zizina labradus
1306,8c45d706-401f-11e0-90ac-001f29e2923c,200.0,400.0,Pantala,flavescens,-17.52778,-149.835,pantala flavescens
1307,8c51fc66-401f-11e0-90ac-001f29e2923c,200.0,400.0,Ornidia,obesa,-17.52778,-149.835,ornidia obesa
1308,8ca7545e-401f-11e0-90ac-001f29e2923c,,50.0,Paratrechina,longicornis,-17.50772,-149.82083,paratrechina longicornis
1309,8cd3e212-401f-11e0-90ac-001f29e2923c,,50.0,Adoretus,sinicus,-17.50772,-149.82083,adoretus sinicus
1310,8cf44ffc-401f-11e0-90ac-001f29e2923c,200.0,400.0,Cardiocondyla,minutior,-17.52778,-149.835,cardiocondyla minutior
1311,8d006a4e-401f-11e0-90ac-001f29e2923c,,,Lucilia,cuprina,-17.53278,-149.83861,lucilia cuprina
1312,8d2d1a62-401f-11e0-90ac-001f29e2923c,,,Solenopsis,geminata,-17.53278,-149.83861,solenopsis geminata
1313,8d8692ae-401f-11e0-90ac-001f29e2923c,,50.0,Pycnoscelus,surinamensis,-17.53278,-149.83861,pycnoscelus surinamensis
1314,8da6d104-401f-11e0-90ac-001f29e2923c,290.0,390.0,Pantala,flavescens,-17.54689,-149.84033,pantala flavescens
1315,8daad326-401f-11e0-90ac-001f29e2923c,290.0,390.0,Pantala,flavescens,-17.54689,-149.84033,pantala flavescens
1316,8daed372-401f-11e0-90ac-001f29e2923c,290.0,390.0,Pantala,flavescens,-17.54689,-149.84033,pantala flavescens
1317,8db6d9c8-401f-11e0-90ac-001f29e2923c,290.0,390.0,Pantala,flavescens,-17.54689,-149.84033,pantala flavescens
1318,8dbae054-401f-11e0-90ac-001f29e2923c,290.0,390.0,Hemicordulia,oceanica,-17.54689,-149.84033,hemicordulia oceanica
1319,8dc2ffa0-401f-11e0-90ac-001f29e2923c,290.0,390.0,Anterhynchium,rufipes,-17.54689,-149.84033,anterhynchium rufipes
1320,8dc7056e-401f-11e0-90ac-001f29e2923c,290.0,390.0,Anterhynchium,rufipes,-17.54689,-149.84033,anterhynchium rufipes
1321,8dcf184e-401f-11e0-90ac-001f29e2923c,290.0,390.0,Ornidia,obesa,-17.54689,-149.84033,ornidia obesa
1322,8dd73a9c-401f-11e0-90ac-001f29e2923c,290.0,390.0,Apis,mellifera,-17.54689,-149.84033,apis mellifera
1323,8e9216aa-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes,lonchifer,-16.81681,-151.39958,scholastes lonchifer
1324,8e9eff28-401f-11e0-90ac-001f29e2923c,,50.0,Coelophora,inaequalis,-16.81681,-151.39958,coelophora inaequalis
1325,f194ced4-a2ca-11e4-8c9e-00248188a0be,,50.0,Omiodes,diemenalis,-16.81681,-151.39958,omiodes diemenalis
1326,8ebd8510-401f-11e0-90ac-001f29e2923c,,50.0,Paratrechina,longicornis,-17.50772,-149.82083,paratrechina longicornis
1327,8eee65b8-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.81681,-151.39958,aphis craccivora
1328,8ef62d66-401f-11e0-90ac-001f29e2923c,,50.0,Paratrechina,longicornis,-17.50772,-149.82083,paratrechina longicornis
1329,8efb5048-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.81681,-151.39958,aphis craccivora
1330,8efde0f6-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.81681,-151.39958,aphis craccivora
1331,8f007ad2-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.81681,-151.39958,aphis craccivora
1332,8f05c9d8-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium,bicarinatum,-16.81681,-151.39958,tetramorium bicarinatum
1333,8f0867b0-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium,bicarinatum,-16.81681,-151.39958,tetramorium bicarinatum
1334,8f0b0e98-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium,bicarinatum,-16.81681,-151.39958,tetramorium bicarinatum
1335,8f12ecb2-401f-11e0-90ac-001f29e2923c,,50.0,Paratrechina,longicornis,-17.50772,-149.82083,paratrechina longicornis
1336,8f2c8a28-401f-11e0-90ac-001f29e2923c,,50.0,Monomorium,floricola,-16.81681,-151.39958,monomorium floricola
1337,8f34b400-401f-11e0-90ac-001f29e2923c,,50.0,Tapinoma,melanocephalum,-16.81681,-151.39958,tapinoma melanocephalum
1338,8f551a56-401f-11e0-90ac-001f29e2923c,,50.0,Monomorium,floricola,-16.81681,-151.39958,monomorium floricola
1339,8f823ba8-401f-11e0-90ac-001f29e2923c,100.0,200.0,Balta,notulata,-16.762,-151.48233,balta notulata
1340,8fcf2382-401f-11e0-90ac-001f29e2923c,100.0,200.0,Cardiocondyla,minutior,-16.762,-151.48233,cardiocondyla minutior
1341,8fd73ff4-401f-11e0-90ac-001f29e2923c,100.0,200.0,Cardiocondyla,minutior,-16.762,-151.48233,cardiocondyla minutior
1342,8fdb4798-401f-11e0-90ac-001f29e2923c,100.0,200.0,Cardiocondyla,minutior,-16.762,-151.48233,cardiocondyla minutior
1343,8ff78066-401f-11e0-90ac-001f29e2923c,100.0,200.0,Homalodisca,vitripennis,-16.762,-151.48233,homalodisca vitripennis
1344,9003aada-401f-11e0-90ac-001f29e2923c,100.0,200.0,Homalodisca,vitripennis,-16.762,-151.48233,homalodisca vitripennis
1345,913f1308-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Cryptamorpha,desjardinsi,-17.60222,-149.56167,cryptamorpha desjardinsi
1346,91431692-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Cryptamorpha,desjardinsi,-17.60222,-149.56167,cryptamorpha desjardinsi
1347,91472b42-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Cryptamorpha,desjardinsi,-17.60222,-149.56167,cryptamorpha desjardinsi
