,seq_num[ce],MinElevationMeters[ce],MaxElevationMeters[ce],ScientificName,Genus,SpecificEpithet
1093,74ade408-401f-11e0-90ac-001f29e2923c,,50.0,Thalassodes pilaria,Thalassodes,pilaria
1094,74b0ab3e-401f-11e0-90ac-001f29e2923c,,50.0,Thalassodes pilaria,Thalassodes,pilaria
1095,74b371b6-401f-11e0-90ac-001f29e2923c,,50.0,Thalassodes pilaria,Thalassodes,pilaria
1096,74b91ea4-401f-11e0-90ac-001f29e2923c,,50.0,Hemicordulia oceanica,Hemicordulia,oceanica
1097,74cce498-401f-11e0-90ac-001f29e2923c,150.0,250.0,Xylosandrus crassiusculus,Xylosandrus,crassiusculus
1098,74cfb4f2-401f-11e0-90ac-001f29e2923c,150.0,250.0,Xylosandrus crassiusculus,Xylosandrus,crassiusculus
1099,75764dee-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia didyma,Styringomyia,didyma
1100,75a3aaaa-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia didyma,Styringomyia,didyma
1101,75d0884a-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia didyma,Styringomyia,didyma
1102,75fd92d6-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia didyma,Styringomyia,didyma
1103,762e801c-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia didyma,Styringomyia,didyma
1104,765bfdd0-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia didyma,Styringomyia,didyma
1105,76888918-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia didyma,Styringomyia,didyma
1106,7698be82-401f-11e0-90ac-001f29e2923c,150.0,250.0,Monomorium floricola,Monomorium,floricola
1107,76a0cd7a-401f-11e0-90ac-001f29e2923c,150.0,250.0,Tetramorium pacificum,Tetramorium,pacificum
1108,76a4e5e0-401f-11e0-90ac-001f29e2923c,150.0,250.0,Tetramorium pacificum,Tetramorium,pacificum
1109,7736e2e2-401f-11e0-90ac-001f29e2923c,370.0,470.0,Piletocera signiferalis,Piletocera,signiferalis
1110,77a0eb74-401f-11e0-90ac-001f29e2923c,,50.0,Lampides boeticus,Lampides,boeticus
1111,77b13d3a-401f-11e0-90ac-001f29e2923c,,50.0,Tropidomantis tenera,Tropidomantis,tenera
1112,77bd76ae-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium pacificum,Tetramorium,pacificum
1113,77c5919a-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium bicarinatum,Tetramorium,bicarinatum
1114,78ce802e-401f-11e0-90ac-001f29e2923c,,50.0,Piletocera signiferalis,Piletocera,signiferalis
1115,78ef2be4-401f-11e0-90ac-001f29e2923c,,50.0,Acicnemis variegatus,Acicnemis,variegatus
1116,7917a95c-401f-11e0-90ac-001f29e2923c,77.0,177.0,Anterhynchium rufipes,Anterhynchium,rufipes
1117,79382326-401f-11e0-90ac-001f29e2923c,150.0,250.0,Chalcolepidius silbermanni,Chalcolepidius,silbermanni
1118,7950a0f4-401f-11e0-90ac-001f29e2923c,,50.0,Trochoideus desjardinsi,Trochoideus,desjardinsi
1119,79c53a7c-401f-11e0-90ac-001f29e2923c,150.0,250.0,Monomorium floricola,Monomorium,floricola
1120,79d5a1be-401f-11e0-90ac-001f29e2923c,,,Pantala flavescens,Pantala,flavescens
1121,7a3ff47e-401f-11e0-90ac-001f29e2923c,150.0,250.0,Monomorium floricola,Monomorium,floricola
1122,7a440bf4-401f-11e0-90ac-001f29e2923c,150.0,250.0,Monomorium floricola,Monomorium,floricola
1123,7a4c189e-401f-11e0-90ac-001f29e2923c,150.0,250.0,Monomorium floricola,Monomorium,floricola
1124,7a6c6f86-401f-11e0-90ac-001f29e2923c,150.0,250.0,Cardiocondyla minutior,Cardiocondyla,minutior
1125,7ab54882-401f-11e0-90ac-001f29e2923c,,50.0,Piletocera signiferalis,Piletocera,signiferalis
1126,7ad9decc-401f-11e0-90ac-001f29e2923c,,50.0,Chasmina tibialis,Chasmina,tibialis
1127,7b08c6b0-401f-11e0-90ac-001f29e2923c,,50.0,Simodactylus cinnamomeus,Simodactylus,cinnamomeus
1128,7b0e48c4-401f-11e0-90ac-001f29e2923c,,50.0,Ceresium unicolor,Ceresium,unicolor
1129,7b40d622-401f-11e0-90ac-001f29e2923c,,50.0,Eudocima fullonica,Eudocima,fullonica
1130,7b4393b2-401f-11e0-90ac-001f29e2923c,,50.0,Solenopsis geminata,Solenopsis,geminata
1131,7b4650b6-401f-11e0-90ac-001f29e2923c,77.0,177.0,Parodynerus bicinctus,Parodynerus,bicinctus
1132,7b4bcbc2-401f-11e0-90ac-001f29e2923c,,50.0,Mocis trifasciata,Mocis,trifasciata
1133,7b4e96fe-401f-11e0-90ac-001f29e2923c,,50.0,Acicnemis variegatus,Acicnemis,variegatus
1134,7b5412e6-401f-11e0-90ac-001f29e2923c,,50.0,Peckia chrysostoma,Peckia,chrysostoma
1135,7b56d210-401f-11e0-90ac-001f29e2923c,,50.0,Peckia chrysostoma,Peckia,chrysostoma
1136,7b598f28-401f-11e0-90ac-001f29e2923c,,50.0,Peckia chrysostoma,Peckia,chrysostoma
1137,7b61d994-401f-11e0-90ac-001f29e2923c,,50.0,Peckia chrysostoma,Peckia,chrysostoma
1138,7b64b664-401f-11e0-90ac-001f29e2923c,,50.0,Peckia chrysostoma,Peckia,chrysostoma
1139,7b677a20-401f-11e0-90ac-001f29e2923c,,50.0,Peckia chrysostoma,Peckia,chrysostoma
1140,7b6a3b8e-401f-11e0-90ac-001f29e2923c,,50.0,Peckia chrysostoma,Peckia,chrysostoma
1141,7b6cfc98-401f-11e0-90ac-001f29e2923c,,50.0,Peckia chrysostoma,Peckia,chrysostoma
1142,7b6fbb86-401f-11e0-90ac-001f29e2923c,,50.0,Peckia chrysostoma,Peckia,chrysostoma
1143,7b727b1e-401f-11e0-90ac-001f29e2923c,,50.0,Peckia chrysostoma,Peckia,chrysostoma
1144,7b7562de-401f-11e0-90ac-001f29e2923c,,50.0,Lampides boeticus,Lampides,boeticus
1145,7b7a0280-401f-11e0-90ac-001f29e2923c,,50.0,Lampides boeticus,Lampides,boeticus
1146,7b7e2f18-401f-11e0-90ac-001f29e2923c,,50.0,Ophiusa coronata,Ophiusa,coronata
1147,7b864a86-401f-11e0-90ac-001f29e2923c,,50.0,Thalassodes pilaria,Thalassodes,pilaria
1148,7b8e7242-401f-11e0-90ac-001f29e2923c,,50.0,Sceliphron laetum,Sceliphron,laetum
1149,7b927c98-401f-11e0-90ac-001f29e2923c,,50.0,Xystrocera globosa,Xystrocera,globosa
1150,7c59d23e-401f-11e0-90ac-001f29e2923c,370.0,470.0,Chrysodeixis chalcites,Chrysodeixis,chalcites
1151,7c6e6c4e-401f-11e0-90ac-001f29e2923c,370.0,470.0,Balta notulata,Balta,notulata
1152,7ca3982e-401f-11e0-90ac-001f29e2923c,,50.0,Tropidomantis tenera,Tropidomantis,tenera
1153,7cd09c98-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia didyma,Styringomyia,didyma
1154,7cfdb50c-401f-11e0-90ac-001f29e2923c,,50.0,Periplaneta australasiae,Periplaneta,australasiae
1155,7d01d6d2-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia didyma,Styringomyia,didyma
1156,7d2f4cca-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia didyma,Styringomyia,didyma
1157,7d5c6e1c-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia didyma,Styringomyia,didyma
1158,7d89a1c0-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia didyma,Styringomyia,didyma
1159,7db6c11e-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia didyma,Styringomyia,didyma
1160,7de3b69c-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia didyma,Styringomyia,didyma
1161,7defebce-401f-11e0-90ac-001f29e2923c,,50.0,Protaetia fusca,Protaetia,fusca
1162,7df821d6-401f-11e0-90ac-001f29e2923c,370.0,470.0,Piletocera signiferalis,Piletocera,signiferalis
1163,7e10c1c8-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia didyma,Styringomyia,didyma
1164,7e6ac786-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca vitripennis,Homalodisca,vitripennis
1165,7e730090-401f-11e0-90ac-001f29e2923c,370.0,470.0,Acicnemis variegatus,Acicnemis,variegatus
1166,7e7717f2-401f-11e0-90ac-001f29e2923c,370.0,470.0,Acicnemis variegatus,Acicnemis,variegatus
1167,7e7b33a0-401f-11e0-90ac-001f29e2923c,370.0,470.0,Acicnemis variegatus,Acicnemis,variegatus
1168,7e7f47ba-401f-11e0-90ac-001f29e2923c,370.0,470.0,Acicnemis variegatus,Acicnemis,variegatus
1169,7e878556-401f-11e0-90ac-001f29e2923c,370.0,470.0,Ceresium unicolor,Ceresium,unicolor
1170,7eb09bc6-401f-11e0-90ac-001f29e2923c,370.0,470.0,Tetramorium pacificum,Tetramorium,pacificum
1171,7ec554ee-401f-11e0-90ac-001f29e2923c,,50.0,Apis mellifera,Apis,mellifera
1172,7ed5b8fc-401f-11e0-90ac-001f29e2923c,370.0,470.0,Tetramorium pacificum,Tetramorium,pacificum
1173,7ed9dd24-401f-11e0-90ac-001f29e2923c,370.0,470.0,Tetramorium pacificum,Tetramorium,pacificum
1174,7eddef4a-401f-11e0-90ac-001f29e2923c,370.0,470.0,Tetramorium pacificum,Tetramorium,pacificum
1175,7ee21e9e-401f-11e0-90ac-001f29e2923c,370.0,470.0,Tetramorium pacificum,Tetramorium,pacificum
1176,9542efcc-a2c4-11e4-8c9e-00248188a0be,370.0,470.0,Maruca vitrata,Maruca,vitrata
1177,7f849dcc-401f-11e0-90ac-001f29e2923c,,50.0,Agrius convolvuli,Agrius,convolvuli
1178,7fe0ed66-401f-11e0-90ac-001f29e2923c,,50.0,Simodactylus cinnamomeus,Simodactylus,cinnamomeus
1179,8034ea42-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia didyma,Styringomyia,didyma
1180,80539460-401f-11e0-90ac-001f29e2923c,,50.0,Polistes olivaceus,Polistes,olivaceus
1181,805655ce-401f-11e0-90ac-001f29e2923c,,50.0,Styringomyia didyma,Styringomyia,didyma
1182,80901da4-401f-11e0-90ac-001f29e2923c,,50.0,Mocis trifasciata,Mocis,trifasciata
1183,80fe4bb2-401f-11e0-90ac-001f29e2923c,,50.0,Polistes olivaceus,Polistes,olivaceus
1184,8130830c-401f-11e0-90ac-001f29e2923c,,50.0,Dinema filicornis,Dinema,filicornis
1185,813cf9e8-401f-11e0-90ac-001f29e2923c,,50.0,Simodactylus cinnamomeus,Simodactylus,cinnamomeus
1186,8161e302-401f-11e0-90ac-001f29e2923c,,50.0,Anterhynchium rufipes,Anterhynchium,rufipes
1187,81660b12-401f-11e0-90ac-001f29e2923c,,50.0,Parodynerus bicinctus,Parodynerus,bicinctus
1188,8196bec4-401f-11e0-90ac-001f29e2923c,,50.0,Hermetia illucens,Hermetia,illucens
1189,81e4d366-401f-11e0-90ac-001f29e2923c,,50.0,Anochetus graeffei,Anochetus,graeffei
1190,81ed32c2-401f-11e0-90ac-001f29e2923c,,50.0,Ceresium unicolor,Ceresium,unicolor
1191,81effad4-401f-11e0-90ac-001f29e2923c,,50.0,Apis mellifera,Apis,mellifera
1192,81f2c386-401f-11e0-90ac-001f29e2923c,,,Lucilia cuprina,Lucilia,cuprina
1193,82c21df2-401f-11e0-90ac-001f29e2923c,,50.0,Aegomorphus quadrigibbus,Aegomorphus,quadrigibbus
1194,82c4e05a-401f-11e0-90ac-001f29e2923c,,50.0,Chasmina tibialis,Chasmina,tibialis
1195,83092a44-401f-11e0-90ac-001f29e2923c,150.0,250.0,Kallitaxila sinica,Kallitaxila,sinica
1196,833e02f0-401f-11e0-90ac-001f29e2923c,,50.0,Polistes olivaceus,Polistes,olivaceus
1197,83420d00-401f-11e0-90ac-001f29e2923c,,50.0,Paratrechina longicornis,Paratrechina,longicornis
1198,838bed08-401f-11e0-90ac-001f29e2923c,150.0,250.0,Catacanthus viridicatus,Catacanthus,viridicatus
1199,838ff920-401f-11e0-90ac-001f29e2923c,150.0,250.0,Lallemandana fenestrata,Lallemandana,fenestrata
1200,83984594-401f-11e0-90ac-001f29e2923c,150.0,250.0,Balta notulata,Balta,notulata
1201,83a134f6-401f-11e0-90ac-001f29e2923c,150.0,250.0,Balta notulata,Balta,notulata
1202,83a54e7e-401f-11e0-90ac-001f29e2923c,150.0,250.0,Balta notulata,Balta,notulata
1203,83d7d2cc-401f-11e0-90ac-001f29e2923c,150.0,250.0,Melanitis leda,Melanitis,leda
1204,83f83fbc-401f-11e0-90ac-001f29e2923c,,50.0,Paratrechina longicornis,Paratrechina,longicornis
1205,8410fd86-401f-11e0-90ac-001f29e2923c,,50.0,Aegomorphus quadrigibbus,Aegomorphus,quadrigibbus
1206,8418833a-401f-11e0-90ac-001f29e2923c,,50.0,Anterhynchium rufipes,Anterhynchium,rufipes
1207,842a1212-401f-11e0-90ac-001f29e2923c,,50.0,Mocis frugalis,Mocis,frugalis
1208,842cd394-401f-11e0-90ac-001f29e2923c,,50.0,Spodoptera litura,Spodoptera,litura
1209,842f9502-401f-11e0-90ac-001f29e2923c,,50.0,Thalassodes pilaria,Thalassodes,pilaria
1210,84410d1e-401f-11e0-90ac-001f29e2923c,,50.0,Paratrechina longicornis,Paratrechina,longicornis
1211,845fede2-401f-11e0-90ac-001f29e2923c,,50.0,Paratrechina longicornis,Paratrechina,longicornis
1212,84697ab0-401f-11e0-90ac-001f29e2923c,,50.0,Gnathothlibus erotus,Gnathothlibus,erotus
1213,846c4a92-401f-11e0-90ac-001f29e2923c,,50.0,Aegomorphus quadrigibbus,Aegomorphus,quadrigibbus
1214,847a626c-401f-11e0-90ac-001f29e2923c,,50.0,Sceliphron caementarium,Sceliphron,caementarium
1215,847d3974-401f-11e0-90ac-001f29e2923c,,50.0,Polistes olivaceus,Polistes,olivaceus
1216,8482c506-401f-11e0-90ac-001f29e2923c,,50.0,Polistes olivaceus,Polistes,olivaceus
1217,8485c652-401f-11e0-90ac-001f29e2923c,,50.0,Polistes olivaceus,Polistes,olivaceus
1218,84889c74-401f-11e0-90ac-001f29e2923c,,50.0,Polistes olivaceus,Polistes,olivaceus
1219,849f9ab4-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes lonchifer,Scholastes,lonchifer
1220,84adb900-401f-11e0-90ac-001f29e2923c,200.0,400.0,Tapinoma melanocephalum,Tapinoma,melanocephalum
1221,84c0aed4-401f-11e0-90ac-001f29e2923c,,50.0,Polistes olivaceus,Polistes,olivaceus
1222,84d2d0d2-401f-11e0-90ac-001f29e2923c,210.0,310.0,Tetramorium pacificum,Tetramorium,pacificum
1223,84d6deb6-401f-11e0-90ac-001f29e2923c,200.0,400.0,Tetramorium pacificum,Tetramorium,pacificum
1224,84eeb3f6-401f-11e0-90ac-001f29e2923c,,,Teleogryllus oceanicus,Teleogryllus,oceanicus
1225,84fe64d6-401f-11e0-90ac-001f29e2923c,200.0,400.0,Tetramorium pacificum,Tetramorium,pacificum
1226,85011bae-401f-11e0-90ac-001f29e2923c,200.0,400.0,Tetramorium pacificum,Tetramorium,pacificum
1227,852dc1f4-401f-11e0-90ac-001f29e2923c,,50.0,Tholymis tillarga,Tholymis,tillarga
1228,85440bf8-401f-11e0-90ac-001f29e2923c,,50.0,Olla vnigrum,Olla,vnigrum
1229,8546d0c2-401f-11e0-90ac-001f29e2923c,,50.0,Olla vnigrum,Olla,vnigrum
1230,8549a568-401f-11e0-90ac-001f29e2923c,,50.0,Olla vnigrum,Olla,vnigrum
1231,854c69ce-401f-11e0-90ac-001f29e2923c,,,Polistes olivaceus,Polistes,olivaceus
1232,854f2fba-401f-11e0-90ac-001f29e2923c,,50.0,Olla vnigrum,Olla,vnigrum
1233,8551f5f6-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Balta notulata,Balta,notulata
1234,858d727a-401f-11e0-90ac-001f29e2923c,,50.0,Euploea lewinii,Euploea,lewinii
1235,85981f68-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Telostylinus lineolatus,Telostylinus,lineolatus
1236,859d13f6-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Telostylinus lineolatus,Telostylinus,lineolatus
1237,859fd3f2-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Telostylinus lineolatus,Telostylinus,lineolatus
1238,85d3aec0-401f-11e0-90ac-001f29e2923c,,,Pantala flavescens,Pantala,flavescens
1239,860d60c0-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Aphidius colemani,Aphidius,colemani
1240,86323850-401f-11e0-90ac-001f29e2923c,,,Teleogryllus oceanicus,Teleogryllus,oceanicus
1241,866b5748-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Telostylinus lineolatus,Telostylinus,lineolatus
1242,866f6bf8-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Telostylinus lineolatus,Telostylinus,lineolatus
1243,86779800-401f-11e0-90ac-001f29e2923c,,50.0,Targalla delatrix,Targalla,delatrix
1244,868ca7fe-401f-11e0-90ac-001f29e2923c,,50.0,Evania appendigaster,Evania,appendigaster
1245,86b9ae84-401f-11e0-90ac-001f29e2923c,,50.0,Polistes olivaceus,Polistes,olivaceus
1246,86ca363c-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Telostylinus lineolatus,Telostylinus,lineolatus
1247,86d270ae-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Telostylinus lineolatus,Telostylinus,lineolatus
1248,86e2bc7a-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Peckia chrysostoma,Peckia,chrysostoma
1249,86e6edb8-401f-11e0-90ac-001f29e2923c,,50.0,Evania appendigaster,Evania,appendigaster
1250,87140a82-401f-11e0-90ac-001f29e2923c,,50.0,Teleogryllus oceanicus,Teleogryllus,oceanicus
1251,8745bc80-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Telostylinus lineolatus,Telostylinus,lineolatus
1252,87836990-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Cephalochrysa maxima,Cephalochrysa,maxima
1253,87dddbaa-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Telostylinus lineolatus,Telostylinus,lineolatus
1254,87f2549a-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Cephalochrysa maxima,Cephalochrysa,maxima
1255,87f6685a-401f-11e0-90ac-001f29e2923c,,50.0,Adoretus sinicus,Adoretus,sinicus
1256,8828536a-401f-11e0-90ac-001f29e2923c,,50.0,Cephalochrysa maxima,Cephalochrysa,maxima
1257,8859f64a-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Cephalochrysa maxima,Cephalochrysa,maxima
1258,885df4d4-401f-11e0-90ac-001f29e2923c,,50.0,Hemicordulia oceanica,Hemicordulia,oceanica
1259,8861eddc-401f-11e0-90ac-001f29e2923c,,50.0,Hemicordulia oceanica,Hemicordulia,oceanica
1260,8865f08a-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Cephalochrysa maxima,Cephalochrysa,maxima
1261,88b0d186-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Xylosandrus crassiusculus,Xylosandrus,crassiusculus
1262,88b3a230-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Melanitis leda,Melanitis,leda
1263,88b953f6-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Xylosandrus crassiusculus,Xylosandrus,crassiusculus
1264,88ccc7c4-401f-11e0-90ac-001f29e2923c,,50.0,Aegomorphus quadrigibbus,Aegomorphus,quadrigibbus
1265,88cf8446-401f-11e0-90ac-001f29e2923c,350.0,450.0,Euploea lewinii,Euploea,lewinii
1266,88d25838-401f-11e0-90ac-001f29e2923c,350.0,450.0,Euploea lewinii,Euploea,lewinii
1267,88d541c4-401f-11e0-90ac-001f29e2923c,350.0,450.0,Euploea lewinii,Euploea,lewinii
1268,88d853d2-401f-11e0-90ac-001f29e2923c,350.0,450.0,Euploea lewinii,Euploea,lewinii
1269,88ddb818-401f-11e0-90ac-001f29e2923c,750.0,850.0,Glyphodes multilinealis,Glyphodes,multilinealis
1270,88e05d02-401f-11e0-90ac-001f29e2923c,750.0,850.0,Gnathothlibus erotus,Gnathothlibus,erotus
1271,88eaf0c8-401f-11e0-90ac-001f29e2923c,750.0,850.0,Agrius convolvuli,Agrius,convolvuli
1272,88f2e972-401f-11e0-90ac-001f29e2923c,750.0,850.0,Gnathothlibus erotus,Gnathothlibus,erotus
1273,88fcabd8-401f-11e0-90ac-001f29e2923c,750.0,850.0,Agrius convolvuli,Agrius,convolvuli
1274,8900ad96-401f-11e0-90ac-001f29e2923c,750.0,850.0,Gnathothlibus erotus,Gnathothlibus,erotus
1275,8904b1b6-401f-11e0-90ac-001f29e2923c,750.0,850.0,Gnathothlibus erotus,Gnathothlibus,erotus
1276,892429ce-401f-11e0-90ac-001f29e2923c,750.0,850.0,Thalassodes pilaria,Thalassodes,pilaria
1277,892700a4-401f-11e0-90ac-001f29e2923c,750.0,850.0,Glyphodes multilinealis,Glyphodes,multilinealis
1278,892c884e-401f-11e0-90ac-001f29e2923c,750.0,850.0,Chasmina tibialis,Chasmina,tibialis
1279,892f4bf6-401f-11e0-90ac-001f29e2923c,750.0,850.0,Chasmina tibialis,Chasmina,tibialis
1280,89379374-401f-11e0-90ac-001f29e2923c,750.0,850.0,Fautaua diagonalis,Fautaua,diagonalis
1281,893d2b86-401f-11e0-90ac-001f29e2923c,750.0,850.0,Thalassodes pilaria,Thalassodes,pilaria
1282,894afd88-401f-11e0-90ac-001f29e2923c,750.0,850.0,Chasmina tibialis,Chasmina,tibialis
1283,894dc126-401f-11e0-90ac-001f29e2923c,750.0,850.0,Chasmina tibialis,Chasmina,tibialis
1284,8966c32e-401f-11e0-90ac-001f29e2923c,,50.0,Coelophora inaequalis,Coelophora,inaequalis
1285,896986cc-401f-11e0-90ac-001f29e2923c,,,Adoretus sinicus,Adoretus,sinicus
1286,897fc7d4-401f-11e0-90ac-001f29e2923c,750.0,850.0,Glyphodes multilinealis,Glyphodes,multilinealis
1287,8985808e-401f-11e0-90ac-001f29e2923c,750.0,850.0,Thalassodes pilaria,Thalassodes,pilaria
1288,8990d128-401f-11e0-90ac-001f29e2923c,750.0,850.0,Glyphodes multilinealis,Glyphodes,multilinealis
1289,89939b42-401f-11e0-90ac-001f29e2923c,750.0,850.0,Glyphodes multilinealis,Glyphodes,multilinealis
1290,8996670a-401f-11e0-90ac-001f29e2923c,750.0,850.0,Glyphodes multilinealis,Glyphodes,multilinealis
1291,899931d8-401f-11e0-90ac-001f29e2923c,750.0,850.0,Glyphodes multilinealis,Glyphodes,multilinealis
1292,899bfd00-401f-11e0-90ac-001f29e2923c,750.0,850.0,Glyphodes multilinealis,Glyphodes,multilinealis
1293,89af9b1c-401f-11e0-90ac-001f29e2923c,750.0,850.0,Glyphodes multilinealis,Glyphodes,multilinealis
1294,89c6003c-401f-11e0-90ac-001f29e2923c,,50.0,Gnathothlibus erotus,Gnathothlibus,erotus
1295,89e4d4e4-401f-11e0-90ac-001f29e2923c,,,Gnathothlibus erotus,Gnathothlibus,erotus
1296,8a03aad6-401f-11e0-90ac-001f29e2923c,,50.0,Ophiusa coronata,Ophiusa,coronata
1297,8a83feca-401f-11e0-90ac-001f29e2923c,,50.0,Melanitis leda,Melanitis,leda
1298,8ab573b0-401f-11e0-90ac-001f29e2923c,,50.0,Thalassodes pilaria,Thalassodes,pilaria
1299,8af35810-401f-11e0-90ac-001f29e2923c,20.0,120.0,Spoladea recurvalis,Spoladea,recurvalis
1300,8b03bcb4-401f-11e0-90ac-001f29e2923c,20.0,120.0,Thalassodes pilaria,Thalassodes,pilaria
1301,8b07e06e-401f-11e0-90ac-001f29e2923c,1290.0,1390.0,Zizina labradus,Zizina,labradus
1302,8b0bf2f8-401f-11e0-90ac-001f29e2923c,1290.0,1390.0,Zizina labradus,Zizina,labradus
1303,8b143904-401f-11e0-90ac-001f29e2923c,1290.0,1390.0,Zizina labradus,Zizina,labradus
1304,8b185d40-401f-11e0-90ac-001f29e2923c,1290.0,1390.0,Zizina labradus,Zizina,labradus
1305,8b1c711e-401f-11e0-90ac-001f29e2923c,1290.0,1390.0,Zizina labradus,Zizina,labradus
1306,8c45d706-401f-11e0-90ac-001f29e2923c,200.0,400.0,Pantala flavescens,Pantala,flavescens
1307,8c51fc66-401f-11e0-90ac-001f29e2923c,200.0,400.0,Ornidia obesa,Ornidia,obesa
1308,8ca7545e-401f-11e0-90ac-001f29e2923c,,50.0,Paratrechina longicornis,Paratrechina,longicornis
1309,8cd3e212-401f-11e0-90ac-001f29e2923c,,50.0,Adoretus sinicus,Adoretus,sinicus
1310,8cf44ffc-401f-11e0-90ac-001f29e2923c,200.0,400.0,Cardiocondyla minutior,Cardiocondyla,minutior
1311,8d006a4e-401f-11e0-90ac-001f29e2923c,,,Lucilia cuprina,Lucilia,cuprina
1312,8d2d1a62-401f-11e0-90ac-001f29e2923c,,,Solenopsis geminata,Solenopsis,geminata
1313,8d8692ae-401f-11e0-90ac-001f29e2923c,,50.0,Pycnoscelus surinamensis,Pycnoscelus,surinamensis
1314,8da6d104-401f-11e0-90ac-001f29e2923c,290.0,390.0,Pantala flavescens,Pantala,flavescens
1315,8daad326-401f-11e0-90ac-001f29e2923c,290.0,390.0,Pantala flavescens,Pantala,flavescens
1316,8daed372-401f-11e0-90ac-001f29e2923c,290.0,390.0,Pantala flavescens,Pantala,flavescens
1317,8db6d9c8-401f-11e0-90ac-001f29e2923c,290.0,390.0,Pantala flavescens,Pantala,flavescens
1318,8dbae054-401f-11e0-90ac-001f29e2923c,290.0,390.0,Hemicordulia oceanica,Hemicordulia,oceanica
1319,8dc2ffa0-401f-11e0-90ac-001f29e2923c,290.0,390.0,Anterhynchium rufipes,Anterhynchium,rufipes
1320,8dc7056e-401f-11e0-90ac-001f29e2923c,290.0,390.0,Anterhynchium rufipes,Anterhynchium,rufipes
1321,8dcf184e-401f-11e0-90ac-001f29e2923c,290.0,390.0,Ornidia obesa,Ornidia,obesa
1322,8dd73a9c-401f-11e0-90ac-001f29e2923c,290.0,390.0,Apis mellifera,Apis,mellifera
1323,8e9216aa-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes lonchifer,Scholastes,lonchifer
1324,8e9eff28-401f-11e0-90ac-001f29e2923c,,50.0,Coelophora inaequalis,Coelophora,inaequalis
1325,f194ced4-a2ca-11e4-8c9e-00248188a0be,,50.0,Omiodes diemenalis,Omiodes,diemenalis
1326,8ebd8510-401f-11e0-90ac-001f29e2923c,,50.0,Paratrechina longicornis,Paratrechina,longicornis
1327,8eee65b8-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1328,8ef62d66-401f-11e0-90ac-001f29e2923c,,50.0,Paratrechina longicornis,Paratrechina,longicornis
1329,8efb5048-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1330,8efde0f6-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1331,8f007ad2-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1332,8f05c9d8-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium bicarinatum,Tetramorium,bicarinatum
1333,8f0867b0-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium bicarinatum,Tetramorium,bicarinatum
1334,8f0b0e98-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium bicarinatum,Tetramorium,bicarinatum
1335,8f12ecb2-401f-11e0-90ac-001f29e2923c,,50.0,Paratrechina longicornis,Paratrechina,longicornis
1336,8f2c8a28-401f-11e0-90ac-001f29e2923c,,50.0,Monomorium floricola,Monomorium,floricola
